Iteration,Temperature,Best Fitness
1049,35045451.608208716,29
1050,35010406.156600505,29
1051,34975395.750443906,29
1052,34940420.354693465,29
1053,34905479.93433877,29
1054,34870574.45440443,29
1055,34835703.879950024,29
1056,34800868.17607007,29
1057,34766067.307894,29
1058,34731301.2405861,29
1059,34696569.939345516,29
1060,34661873.36940617,29
1061,34627211.49603677,29
1062,34592584.28454073,29
1063,34557991.700256184,29
1064,34523433.70855593,29
1065,34488910.27484737,29
1066,34454421.364572525,29
1067,34419966.94320795,29
1068,34385546.976264745,29
1069,34351161.42928848,29
1070,34316810.26785919,29
1071,34282493.45759133,29
1072,34248210.96413374,29
1073,34213962.7531696,29
1074,34179748.790416434,29
1075,34145569.04162602,29
1076,34111423.4725844,29
1077,34077312.04911181,29
1078,34043234.7370627,29
1079,34009191.50232564,29
1080,33975182.310823314,29
1081,33941207.128512494,29
1082,33907265.921383984,29
1083,33873358.6554626,29
1084,33839485.29680714,29
1085,33805645.81151033,29
1086,33771840.16569882,29
1087,33738068.32553312,29
1088,33704330.25720759,29
1089,33670625.92695038,29
1090,33636955.30102343,29
1091,33603318.34572241,29
1092,33569715.02737668,29
1093,33536145.312349305,29
1094,33502609.167036954,29
1095,33469106.55786992,29
1096,33435637.45131205,29
1097,33402201.813860737,29
1098,33368799.612046875,29
1099,33335430.81243483,29
1100,33302095.381622396,29
1101,33268793.286240775,29
1102,33235524.492954534,29
1103,33202288.96846158,29
1104,33169086.679493118,29
1105,33135917.592813626,29
1106,33102781.675220814,29
1107,33069678.893545594,29
1108,33036609.21465205,29
1109,33003572.605437398,29
1110,32970569.03283196,29
1111,32937598.463799126,29
1112,32904660.865335327,29
1113,32871756.20446999,29
1114,32838884.44826552,29
1115,32806045.563817255,29
1116,32773239.51825344,29
1117,32740466.278735183,29
1118,32707725.812456448,29
1119,32675018.08664399,29
1120,32642343.068557344,29
1121,32609700.725488786,29
1122,32577091.024763297,29
1123,32544513.933738533,29
1124,32511969.419804797,29
1125,32479457.450384993,29
1126,32446977.992934607,29
1127,32414531.014941674,29
1128,32382116.483926732,29
1129,32349734.367442805,29
1130,32317384.633075364,29
1131,32285067.24844229,29
1132,32252782.181193847,29
1133,32220529.399012655,29
1134,32188308.869613644,29
1135,32156120.56074403,29
1136,32123964.440183286,29
1137,32091840.475743104,29
1138,32059748.635267362,29
1139,32027688.886632096,29
1140,31995661.197745465,29
1141,31963665.53654772,29
1142,31931701.87101117,29
1143,31899770.16914016,29
1144,31867870.39897102,29
